"SEMEL_YISHUV","year","loc","locality","lat","long","distance","semel_map","treated","temporal_distance","number_of_red_alerts","temporal_group","turnover_percentage","post","year_election","X","SHEM_YISHUV","SHEM_YISHUV_ENGLISH","Religion_yishuv_Code","Religion_yishuv_Txt","Pop_Total","Male_Total","Female_Total","age_0_14","age_15_19","age_20_29","age_30_64","age_65_up","Shape_Area","density","age_65_up_percentage","ntl"
636,2013,"צנדלה","צנדלה",32.523028,35.32288,128.997418142922,636,1,6,1,"temporal_distance == 6",0.43495145631068,FALSE,2013,6028,"צנדלה","SANDALA",2,"לא יהודי",1510,760,750,480,160,250,540,90,0.390028537317275,3871.51158319388,0.0596026490066225,49.75
636,2015,"צנדלה","צנדלה",32.523028,35.32288,128.997418142922,636,1,6,1,"temporal_distance == 6",0.678506375227687,TRUE,2015,6025,"צנדלה","SANDALA",2,"לא יהודי",1570,790,790,490,160,260,570,90,0.390028537317275,4025.34648053934,0.0573248407643312,48.25
636,2019,"צנדלה","צנדלה",32.523028,35.32288,128.997418142922,636,1,6,1,"temporal_distance == 6",0.320299500831947,TRUE,2019,6020,"צנדלה","SANDALA",2,"לא יהודי",1644,839,804,466,167,274,623,112,0.390028537317275,4215.07618726539,0.0681265206812652,NA
636,2019,"צנדלה","צנדלה",32.523028,35.32288,128.997418142922,636,1,6,1,"temporal_distance == 6",0.520197856553998,TRUE,2019.4,6020,"צנדלה","SANDALA",2,"לא יהודי",1644,839,804,466,167,274,623,112,0.390028537317275,4215.07618726539,0.0681265206812652,NA
636,2020,"צנדלה","צנדלה",32.523028,35.32288,128.997418142922,636,1,6,1,"temporal_distance == 6",0.59935379644588,TRUE,2020,6017,"צנדלה","SANDALA",2,"לא יהודי",1668,849,819,455,168,287,633,125,0.390028537317275,4276.61014620358,0.0749400479616307,NA
636,2021,"צנדלה","צנדלה",32.523028,35.32288,128.997418142922,636,1,6,1,"temporal_distance == 6",0.266192733017378,TRUE,2021,6027,"צנדלה","SANDALA",2,"לא יהודי",1678,849,829,442,169,290,645,134,0.390028537317275,4302.24929576115,0.0798569725864124,NA
636,2022,"צנדלה","צנדלה",32.523028,35.32288,128.997418142922,636,1,6,1,"temporal_distance == 6",0.366464339908953,TRUE,2022,6022,"צנדלה","SANDALA",2,"לא יהודי",1710,864,847,453,161,295,663,137,0.390028537317275,4384.29457434539,0.0801169590643275,NA
637,2009,"ערערה","ערערה",32.5014405,35.0931265,114.823027350903,637,0,NA,NA,"no_red_alert",0.56131100082713,FALSE,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,2013,"ערערה","ערערה",32.5014405,35.0931265,114.823027350903,637,0,NA,NA,"no_red_alert",0.531319290465632,FALSE,2013,6035,"ערערה","AR'ARA",2,"לא יהודי",23330,11760,11570,7820,2440,3450,8400,1210,9.18255575863772,2540.68699534487,0.0518645520788684,61.2307692307692
637,2015,"ערערה","ערערה",32.5014405,35.0931265,114.823027350903,637,0,NA,NA,"no_red_alert",0.696906318082789,TRUE,2015,6034,"ערערה","AR'ARA",2,"לא יהודי",24000,12140,11850,7690,2630,3670,8670,1330,9.18255575863772,2613.6514311306,0.0554166666666667,57.3076923076923
637,2019,"ערערה","ערערה",32.5014405,35.0931265,114.823027350903,637,0,NA,NA,"no_red_alert",0.391700092564023,TRUE,2019,6039,"ערערה","AR'ARA",2,"לא יהודי",25245,12791,12454,7323,2832,4265,9269,1557,9.18255575863772,2749.2345991205,0.0616755793226381,NA
637,2019,"ערערה","ערערה",32.5014405,35.0931265,114.823027350903,637,0,NA,NA,"no_red_alert",0.561244674376141,TRUE,2019.4,6039,"ערערה","AR'ARA",2,"לא יהודי",25245,12791,12454,7323,2832,4265,9269,1557,9.18255575863772,2749.2345991205,0.0616755793226381,NA
637,2020,"ערערה","ערערה",32.5014405,35.0931265,114.823027350903,637,0,NA,NA,"no_red_alert",0.686361583621858,TRUE,2020,6030,"ערערה","AR'ARA",2,"לא יהודי",25530,12935,12596,7300,2785,4339,9490,1616,9.18255575863772,2780.27170986518,0.063298080689385,NA
637,2021,"ערערה","ערערה",32.5014405,35.0931265,114.823027350903,637,0,NA,NA,"no_red_alert",0.390799561883899,TRUE,2021,6038,"ערערה","AR'ARA",2,"לא יהודי",25823,13078,12744,7306,2728,4447,9684,1657,9.18255575863772,2812.18003775356,0.0641676025248809,NA
637,2022,"ערערה","ערערה",32.5014405,35.0931265,114.823027350903,637,0,NA,NA,"no_red_alert",0.524509459174344,TRUE,2022,6036,"ערערה","AR'ARA",2,"לא יהודי",26147,13252,12895,7298,2671,4554,9918,1706,9.18255575863772,2847.46433207382,0.0652464909932306,NA
638,2009,"קלנסווה","קלנסווה",32.292594,34.9782225,89.4662318289816,638,1,227,5,"temporal_distance > 200",0.586395939086294,FALSE,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,2013,"קלנסווה","קלנסווה",32.292594,34.9782225,89.4662318289816,638,1,227,5,"temporal_distance > 200",0.526021314387211,FALSE,2013,6044,"קלנסווה","QALANSAWE",2,"לא יהודי",20650,10580,10070,7670,2290,3260,6740,690,8.40452807594796,2457.0088663391,0.0334140435835351,63
638,2015,"קלנסווה","קלנסווה",32.292594,34.9782225,89.4662318289816,638,1,227,5,"temporal_distance > 200",0.707884567951986,TRUE,2015,6048,"קלנסווה","QALANSAWE",2,"לא יהודי",21450,10940,10510,7600,2530,3460,7100,760,8.40452807594796,2552.1956505072,0.0354312354312354,61.25
638,2019,"קלנסווה","קלנסווה",32.292594,34.9782225,89.4662318289816,638,1,227,5,"temporal_distance > 200",0.476656895688854,TRUE,2019,6050,"קלנסווה","QALANSAWE",2,"לא יהודי",23143,11854,11290,7583,2595,4099,7900,968,8.40452807594796,2753.63468250294,0.0418269023030722,NA
638,2019,"קלנסווה","קלנסווה",32.292594,34.9782225,89.4662318289816,638,1,227,5,"temporal_distance > 200",0.655478775913129,TRUE,2019.4,6050,"קלנסווה","QALANSAWE",2,"לא יהודי",23143,11854,11290,7583,2595,4099,7900,968,8.40452807594796,2753.63468250294,0.0418269023030722,NA
638,2020,"קלנסווה","קלנסווה",32.292594,34.9782225,89.4662318289816,638,1,227,5,"temporal_distance > 200",0.725850198205717,TRUE,2020,6056,"קלנסווה","QALANSAWE",2,"לא יהודי",23513,12036,11477,7591,2513,4281,8094,1034,8.40452807594796,2797.65857018069,0.0439756730319398,NA
638,2021,"קלנסווה","קלנסווה",32.292594,34.9782225,89.4662318289816,638,1,227,5,"temporal_distance > 200",0.350317181805912,TRUE,2021,6054,"קלנסווה","QALANSAWE",2,"לא יהודי",23877,12220,11657,7568,2487,4401,8332,1090,8.40452807594796,2840.96855697717,0.0456506261255602,NA
638,2022,"קלנסווה","קלנסווה",32.292594,34.9782225,89.4662318289816,638,1,227,5,"temporal_distance > 200",0.542736705577172,TRUE,2022,6052,"קלנסווה","QALANSAWE",2,"לא יהודי",24205,12379,11826,7574,2433,4488,8546,1165,8.40452807594796,2879.99513848609,0.0481305515389382,NA
648,2009,"מצר","מצר",32.4400464,35.048446,107.185619278996,648,0,NA,NA,"no_red_alert",0.72264631043257,FALSE,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
648,2013,"מצר","מצר",32.4400464,35.048446,107.185619278996,648,0,NA,NA,"no_red_alert",0.740566037735849,FALSE,2013,6058,"מצר","MEZER",1,"יהודי",400,190,210,80,30,60,180,50,0.32004222243641,1249.83509036679,0.125,60
648,2015,"מצר","מצר",32.4400464,35.048446,107.185619278996,648,0,NA,NA,"no_red_alert",0.750577367205543,TRUE,2015,6061,"מצר","MEZER",1,"יהודי",390,190,210,70,30,60,170,70,0.32004222243641,1218.58921310762,0.179487179487179,57
648,2019,"מצר","מצר",32.4400464,35.048446,107.185619278996,648,0,NA,NA,"no_red_alert",0.732558139534884,TRUE,2019.4,6068,"מצר","MEZER",1,"יהודי",383,181,203,75,20,46,169,0,0.32004222243641,1196.71709902621,0,NA
648,2019,"מצר","מצר",32.4400464,35.048446,107.185619278996,648,0,NA,NA,"no_red_alert",0.75,TRUE,2019,6068,"מצר","MEZER",1,"יהודי",383,181,203,75,20,46,169,0,0.32004222243641,1196.71709902621,0,NA
648,2020,"מצר","מצר",32.4400464,35.048446,107.185619278996,648,0,NA,NA,"no_red_alert",0.695348837209302,TRUE,2020,6069,"מצר","MEZER",1,"יהודי",391,187,200,77,18,49,162,0,0.32004222243641,1221.71380083354,0,NA
648,2021,"מצר","מצר",32.4400464,35.048446,107.185619278996,648,0,NA,NA,"no_red_alert",0.698850574712644,TRUE,2021,6057,"מצר","MEZER",1,"יהודי",390,188,202,82,20,40,166,0,0.32004222243641,1218.58921310762,0,NA
648,2022,"מצר","מצר",32.4400464,35.048446,107.185619278996,648,0,NA,NA,"no_red_alert",0.695348837209302,TRUE,2022,6065,"מצר","MEZER",1,"יהודי",396,190,206,88,17,40,168,0,0.32004222243641,1237.33673946313,0,NA
649,2009,"מייסר","מייסר",32.4474385,35.0441101,99.8598148281967,10014,0,NA,NA,"no_red_alert",0.381310418904404,FALSE,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,2013,"מייסר","מייסר",32.4474385,35.0441101,99.8598148281967,10014,0,NA,NA,"no_red_alert",0.41793893129771,FALSE,2013,6072,"מייסר","MEISER",2,"לא יהודי",1810,920,890,630,190,250,660,80,0.412767657124674,4385.03348980489,0.0441988950276243,61
649,2015,"מייסר","מייסר",32.4474385,35.0441101,99.8598148281967,10014,0,NA,NA,"no_red_alert",0.612137203166227,TRUE,2015,6080,"מייסר","MEISER",2,"לא יהודי",1880,940,940,630,210,280,680,90,0.412767657124674,4554.62042034983,0.0478723404255319,59
649,2019,"מייסר","מייסר",32.4474385,35.0441101,99.8598148281967,10014,0,NA,NA,"no_red_alert",0.567152724481965,TRUE,2019.4,6081,"מייסר","MEISER",2,"לא יהודי",2017,998,1019,593,227,337,753,108,0.412767657124674,4886.52627013065,0.0535448686167576,NA
649,2019,"מייסר","מייסר",32.4474385,35.0441101,99.8598148281967,10014,0,NA,NA,"no_red_alert",0.365129007036747,TRUE,2019,6081,"מייסר","MEISER",2,"לא יהודי",2017,998,1019,593,227,337,753,108,0.412767657124674,4886.52627013065,0.0535448686167576,NA
649,2020,"מייסר","מייסר",32.4474385,35.0441101,99.8598148281967,10014,0,NA,NA,"no_red_alert",0.63499245852187,TRUE,2020,6078,"מייסר","MEISER",2,"לא יהודי",2072,1021,1048,604,216,372,764,116,0.412767657124674,5019.77314413024,0.055984555984556,NA
649,2021,"מייסר","מייסר",32.4474385,35.0441101,99.8598148281967,10014,0,NA,NA,"no_red_alert",0.330396475770925,TRUE,2021,6070,"מייסר","MEISER",2,"לא יהודי",2084,1026,1058,584,212,382,780,124,0.412767657124674,5048.84518936652,0.0595009596928983,NA
649,2022,"מייסר","מייסר",32.4474385,35.0441101,99.8598148281967,10014,0,NA,NA,"no_red_alert",0.42064606741573,TRUE,2022,6082,"מייסר","MEISER",2,"לא יהודי",2115,1040,1075,596,202,382,798,137,0.412767657124674,5123.94797289356,0.0647754137115839,NA
652,2009,"אבטין","אבטין",32.762806,35.1107305,141.810399203482,652,0,NA,NA,"no_red_alert",0.51865671641791,FALSE,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,2013,"אבטין","אבטין",32.762806,35.1107305,141.810399203482,652,0,NA,NA,"no_red_alert",0.412263535551207,FALSE,2013,6090,"אבטין","IBTIN",2,"לא יהודי",2650,1340,1310,920,300,450,870,110,0.593412968978183,4465.6927612538,0.0415094339622641,61.8
652,2015,"אבטין","אבטין",32.762806,35.1107305,141.810399203482,652,0,NA,NA,"no_red_alert",0.494485294117647,TRUE,2015,6093,"אבטין","IBTIN",2,"לא יהודי",2690,1360,1330,890,300,490,900,110,0.593412968978183,4533.09944444254,0.0408921933085502,58.8
652,2019,"אבטין","אבטין",32.762806,35.1107305,141.810399203482,652,0,NA,NA,"no_red_alert",0.506406685236769,TRUE,2019.4,6088,"אבטין","IBTIN",2,"לא יהודי",2835,1444,1391,841,322,546,984,143,0.593412968978183,4777.44867100171,0.0504409171075838,NA
652,2019,"אבטין","אבטין",32.762806,35.1107305,141.810399203482,652,0,NA,NA,"no_red_alert",0.36358511837655,TRUE,2019,6088,"אבטין","IBTIN",2,"לא יהודי",2835,1444,1391,841,322,546,984,143,0.593412968978183,4777.44867100171,0.0504409171075838,NA
652,2020,"אבטין","אבטין",32.762806,35.1107305,141.810399203482,652,0,NA,NA,"no_red_alert",0.638613861386139,TRUE,2020,6085,"אבטין","IBTIN",2,"לא יהודי",2887,1471,1415,834,325,552,1034,142,0.593412968978183,4865.07735914707,0.0491860062348459,NA
652,2021,"אבטין","אבטין",32.762806,35.1107305,141.810399203482,652,0,NA,NA,"no_red_alert",0.350746268656716,TRUE,2021,6091,"אבטין","IBTIN",2,"לא יהודי",2900,1479,1421,825,312,551,1057,156,0.593412968978183,4886.98453118341,0.0537931034482759,NA
652,2022,"אבטין","אבטין",32.762806,35.1107305,141.810399203482,652,0,NA,NA,"no_red_alert",0.452196382428941,TRUE,2022,6095,"אבטין","IBTIN",2,"לא יהודי",2915,1479,1437,814,313,548,1078,163,0.593412968978183,4912.26203737918,0.055917667238422,NA
654,2009,"כפרקרע","כפר קרע",32.50529,35.047132,113.781793174507,654,0,NA,NA,"no_red_alert",0.695409836065574,FALSE,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,2013,"כפרקרע","כפר קרע",32.50529,35.047132,113.781793174507,654,0,NA,NA,"no_red_alert",0.671688757509297,FALSE,2013,6105,"כפר קרע","KAFAR QARA",2,"לא יהודי",17140,8670,8470,5420,1800,2870,6310,750,7.81302449821803,2193.77271937509,0.043757292882147,61.9166666666667
654,2015,"כפרקרע","כפר קרע",32.50529,35.047132,113.781793174507,654,0,NA,NA,"no_red_alert",0.746325821679879,TRUE,2015,6102,"כפר קרע","KAFAR QARA",2,"לא יהודי",17690,8940,8750,5360,1830,3060,6610,830,7.81302449821803,2264.16799333404,0.0469191633691351,58.6666666666667
654,2019,"כפרקרע","כפר קרע",32.50529,35.047132,113.781793174507,654,0,NA,NA,"no_red_alert",0.644984326018809,TRUE,2019.4,6103,"כפר קרע","KAFAR QARA",2,"לא יהודי",19018,9626,9393,5342,1825,3451,7330,1071,7.81302449821803,2434.14058209309,0.056315069933747,NA
654,2019,"כפרקרע","כפר קרע",32.50529,35.047132,113.781793174507,654,0,NA,NA,"no_red_alert",0.472127507731346,TRUE,2019,6103,"כפר קרע","KAFAR QARA",2,"לא יהודי",19018,9626,9393,5342,1825,3451,7330,1071,7.81302449821803,2434.14058209309,0.056315069933747,NA
654,2020,"כפרקרע","כפר קרע",32.50529,35.047132,113.781793174507,654,0,NA,NA,"no_red_alert",0.719422225673682,TRUE,2020,6096,"כפר קרע","KAFAR QARA",2,"לא יהודי",19295,9790,9505,5288,1802,3546,7502,1157,7.81302449821803,2469.59420188696,0.0599637211712879,NA
654,2021,"כפרקרע","כפר קרע",32.50529,35.047132,113.781793174507,654,0,NA,NA,"no_red_alert",0.455479969765684,TRUE,2021,6101,"כפר קרע","KAFAR QARA",2,"לא יהודי",19691,9972,9719,5378,1789,3556,7730,1237,7.81302449821803,2520.2787991374,0.0628205779290031,NA
654,2022,"כפרקרע","כפר קרע",32.50529,35.047132,113.781793174507,654,0,NA,NA,"no_red_alert",0.622060429559519,TRUE,2022,6108,"כפר קרע","KAFAR QARA",2,"לא יהודי",20018,10129,9889,5380,1800,3542,7974,1321,7.81302449821803,2562.13198929117,0.0659906084523929,NA
661,2009,"שעראפרים","שער אפרים",32.288277,34.9981165,89.8461182408628,661,1,227,5,"temporal_distance > 200",0.739077669902913,FALSE,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,2013,"שעראפרים","שער אפרים",32.288277,34.9981165,89.8461182408628,661,1,227,5,"temporal_distance > 200",0.77482088024565,FALSE,2013,6135,"שער אפרים","SHA'AR EFRAYIM",1,"יהודי",1660,840,810,580,120,120,750,90,1.06625731906459,1556.84746103904,0.0542168674698795,63
661,2015,"שעראפרים","שער אפרים",32.288277,34.9981165,89.8461182408628,661,1,227,5,"temporal_distance > 200",0.809893307468477,TRUE,2015,6124,"שער אפרים","SHA'AR EFRAYIM",1,"יהודי",1740,890,850,570,150,140,790,90,1.06625731906459,1631.87625434213,0.0517241379310345,62
661,2019,"שעראפרים","שער אפרים",32.288277,34.9981165,89.8461182408628,661,1,227,5,"temporal_distance > 200",0.762642740619902,TRUE,2019.4,6131,"שער אפרים","SHA'AR EFRAYIM",1,"יהודי",1907,982,925,545,213,191,846,112,1.06625731906459,1788.49886036232,0.0587309910854746,NA
661,2019,"שעראפרים","שער אפרים",32.288277,34.9981165,89.8461182408628,661,1,227,5,"temporal_distance > 200",0.764081632653061,TRUE,2019,6131,"שער אפרים","SHA'AR EFRAYIM",1,"יהודי",1907,982,925,545,213,191,846,112,1.06625731906459,1788.49886036232,0.0587309910854746,NA
661,2020,"שעראפרים","שער אפרים",32.288277,34.9981165,89.8461182408628,661,1,227,5,"temporal_distance > 200",0.755052546483428,TRUE,2020,6126,"שער אפרים","SHA'AR EFRAYIM",1,"יהודי",1921,988,928,539,198,217,844,123,1.06625731906459,1801.62889919036,0.0640291514836023,NA
661,2021,"שעראפרים","שער אפרים",32.288277,34.9981165,89.8461182408628,661,1,227,5,"temporal_distance > 200",0.723921568627451,TRUE,2021,6127,"שער אפרים","SHA'AR EFRAYIM",1,"יהודי",1956,1002,954,530,206,235,857,129,1.06625731906459,1834.45399626046,0.0659509202453988,NA
661,2022,"שעראפרים","שער אפרים",32.288277,34.9981165,89.8461182408628,661,1,227,5,"temporal_distance > 200",0.734467455621302,TRUE,2022,6128,"שער אפרים","SHA'AR EFRAYIM",1,"יהודי",1997,1033,964,510,220,260,873,135,1.06625731906459,1872.9062528283,0.0676014021031547,NA
675,2009,"הבונים","הבונים",32.637162,34.933407,122.712168802811,675,1,232,3,"temporal_distance > 200",0.627049180327869,FALSE,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,2013,"הבונים","הבונים",32.637162,34.933407,122.712168802811,675,1,232,3,"temporal_distance > 200",0.724014336917563,FALSE,2013,6284,"הבונים","HABONIM",1,"יהודי",330,160,160,80,10,30,160,40,0.317004891618077,1040.99340018254,0.121212121212121,36
675,2015,"הבונים","הבונים",32.637162,34.933407,122.712168802811,675,1,232,3,"temporal_distance > 200",0.722222222222222,TRUE,2015,6282,"הבונים","HABONIM",1,"יהודי",350,170,180,90,20,30,160,40,0.317004891618077,1104.08390928451,0.114285714285714,24
675,2019,"הבונים","הבונים",32.637162,34.933407,122.712168802811,675,1,232,3,"temporal_distance > 200",0.672240802675585,TRUE,2019.4,6289,"הבונים","HABONIM",1,"יהודי",369,189,180,104,20,27,158,0,0.317004891618077,1164.01989293139,0,NA
675,2019,"הבונים","הבונים",32.637162,34.933407,122.712168802811,675,1,232,3,"temporal_distance > 200",0.698630136986301,TRUE,2019,6289,"הבונים","HABONIM",1,"יהודי",369,189,180,104,20,27,158,0,0.317004891618077,1164.01989293139,0,NA
675,2020,"הבונים","הבונים",32.637162,34.933407,122.712168802811,675,1,232,3,"temporal_distance > 200",0.683333333333333,TRUE,2020,6291,"הבונים","HABONIM",1,"יהודי",373,189,171,102,22,23,162,0,0.317004891618077,1176.63799475178,0,NA
675,2021,"הבונים","הבונים",32.637162,34.933407,122.712168802811,675,1,232,3,"temporal_distance > 200",0.691803278688525,TRUE,2021,6280,"הבונים","HABONIM",1,"יהודי",386,196,190,101,26,24,167,0,0.317004891618077,1217.64682566806,0,NA
675,2022,"הבונים","הבונים",32.637162,34.933407,122.712168802811,675,1,232,3,"temporal_distance > 200",0.644444444444444,TRUE,2022,6279,"הבונים","HABONIM",1,"יהודי",383,192,191,103,25,26,159,0,0.317004891618077,1208.18324930277,0,NA
677,2009,"הסוללים","הסוללים",32.7510626,35.2373509,145.742227557356,677,1,6,1,"temporal_distance == 6",0.794970986460348,FALSE,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,2013,"הסוללים","הסוללים",32.7510626,35.2373509,145.742227557356,677,1,6,1,"temporal_distance == 6",0.734348561759729,FALSE,2013,6305,"הסוללים","HASOLELIM",1,"יהודי",820,420,400,190,90,110,370,60,1.06709947801073,768.438198028761,0.0731707317073171,62
677,2015,"הסוללים","הסוללים",32.7510626,35.2373509,145.742227557356,677,1,6,1,"temporal_distance == 6",0.791208791208791,TRUE,2015,6313,"הסוללים","HASOLELIM",1,"יהודי",910,460,440,220,90,130,400,60,1.06709947801073,852.778975861186,0.0659340659340659,59
677,2019,"הסוללים","הסוללים",32.7510626,35.2373509,145.742227557356,677,1,6,1,"temporal_distance == 6",0.746817538896747,TRUE,2019.4,6316,"הסוללים","HASOLELIM",1,"יהודי",932,474,458,231,77,127,417,80,1.06709947801073,873.395610442446,0.0858369098712446,NA
677,2019,"הסוללים","הסוללים",32.7510626,35.2373509,145.742227557356,677,1,6,1,"temporal_distance == 6",0.77247191011236,TRUE,2019,6316,"הסוללים","HASOLELIM",1,"יהודי",932,474,458,231,77,127,417,80,1.06709947801073,873.395610442446,0.0858369098712446,NA
677,2020,"הסוללים","הסוללים",32.7510626,35.2373509,145.742227557356,677,1,6,1,"temporal_distance == 6",0.745125348189415,TRUE,2020,6311,"הסוללים","HASOLELIM",1,"יהודי",962,494,468,235,75,139,424,89,1.06709947801073,901.509203053254,0.0925155925155925,NA
677,2021,"הסוללים","הסוללים",32.7510626,35.2373509,145.742227557356,677,1,6,1,"temporal_distance == 6",0.731182795698925,TRUE,2021,6308,"הסוללים","HASOLELIM",1,"יהודי",989,507,482,251,71,135,435,96,1.06709947801073,926.811436402982,0.0970677451971689,NA
677,2022,"הסוללים","הסוללים",32.7510626,35.2373509,145.742227557356,677,1,6,1,"temporal_distance == 6",0.732894736842105,TRUE,2022,6309,"הסוללים","HASOLELIM",1,"יהודי",983,507,476,256,69,120,426,112,1.06709947801073,921.18871788082,0.113936927772126,NA
679,2009,"אביאל","אביאל",32.5321575,34.9908625,113.410404378616,679,1,232,4,"temporal_distance > 200",0.779069767441861,FALSE,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,2013,"אביאל","אביאל",32.5321575,34.9908625,113.410404378616,679,1,232,4,"temporal_distance > 200",0.811359026369168,FALSE,2013,6343,"אביאל","AVI'EL",1,"יהודי",780,390,390,270,40,70,360,40,1.61964076369639,481.588274068788,0.0512820512820513,50
679,2015,"אביאל","אביאל",32.5321575,34.9908625,113.410404378616,679,1,232,4,"temporal_distance > 200",0.81980198019802,TRUE,2015,6342,"אביאל","AVI'EL",1,"יהודי",820,410,410,280,50,80,370,50,1.61964076369639,506.285108636419,0.0609756097560976,38
679,2019,"אביאל","אביאל",32.5321575,34.9908625,113.410404378616,679,1,232,4,"temporal_distance > 200",0.767307692307692,TRUE,2019.4,6336,"אביאל","AVI'EL",1,"יהודי",821,414,407,270,65,73,344,0,1.61964076369639,506.902529500609,0,NA
679,2019,"אביאל","אביאל",32.5321575,34.9908625,113.410404378616,679,1,232,4,"temporal_distance > 200",0.790786948176583,TRUE,2019,6336,"אביאל","AVI'EL",1,"יהודי",821,414,407,270,65,73,344,0,1.61964076369639,506.902529500609,0,NA
679,2020,"אביאל","אביאל",32.5321575,34.9908625,113.410404378616,679,1,232,4,"temporal_distance > 200",0.795761078998073,TRUE,2020,6340,"אביאל","AVI'EL",1,"יהודי",792,399,385,252,55,79,337,0,1.61964076369639,488.997324439077,0,NA
679,2021,"אביאל","אביאל",32.5321575,34.9908625,113.410404378616,679,1,232,4,"temporal_distance > 200",0.783109404990403,TRUE,2021,6339,"אביאל","AVI'EL",1,"יהודי",820,406,415,262,63,73,353,68,1.61964076369639,506.285108636419,0.0829268292682927,NA
679,2022,"אביאל","אביאל",32.5321575,34.9908625,113.410404378616,679,1,232,4,"temporal_distance > 200",0.740402193784278,TRUE,2022,6335,"אביאל","AVI'EL",1,"יהודי",816,406,410,244,71,67,364,69,1.61964076369639,503.815425179656,0.0845588235294118,NA
680,2009,"אומץ","אומץ",32.369656,34.993285,97.4808635612624,680,0,NA,NA,"no_red_alert",0.725433526011561,FALSE,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,2013,"אומץ","אומץ",32.369656,34.993285,97.4808635612624,680,0,NA,NA,"no_red_alert",0.758849557522124,FALSE,2013,6353,"אומץ","OMEZ",1,"יהודי",750,380,370,230,60,80,340,50,1.26174154272344,594.416506554222,0.0666666666666667,59.5
680,2015,"אומץ","אומץ",32.369656,34.993285,97.4808635612624,680,0,NA,NA,"no_red_alert",0.768052516411379,TRUE,2015,6355,"אומץ","OMEZ",1,"יהודי",780,390,390,230,70,80,350,60,1.26174154272344,618.19316681639,0.0769230769230769,53
680,2019,"אומץ","אומץ",32.369656,34.993285,97.4808635612624,680,0,NA,NA,"no_red_alert",0.745098039215686,TRUE,2019,6351,"אומץ","OMEZ",1,"יהודי",849,434,415,239,85,91,352,83,1.26174154272344,672.879485419379,0.0977620730270907,NA
680,2019,"אומץ","אומץ",32.369656,34.993285,97.4808635612624,680,0,NA,NA,"no_red_alert",0.779296875,TRUE,2019.4,6351,"אומץ","OMEZ",1,"יהודי",849,434,415,239,85,91,352,83,1.26174154272344,672.879485419379,0.0977620730270907,NA
680,2020,"אומץ","אומץ",32.369656,34.993285,97.4808635612624,680,0,NA,NA,"no_red_alert",0.7578125,TRUE,2020,6356,"אומץ","OMEZ",1,"יהודי",830,423,405,228,77,91,349,85,1.26174154272344,657.820933920005,0.102409638554217,NA
680,2021,"אומץ","אומץ",32.369656,34.993285,97.4808635612624,680,0,NA,NA,"no_red_alert",0.772102161100196,TRUE,2021,6347,"אומץ","OMEZ",1,"יהודי",824,416,408,216,84,83,353,88,1.26174154272344,653.065601867571,0.106796116504854,NA
680,2022,"אומץ","אומץ",32.369656,34.993285,97.4808635612624,680,0,NA,NA,"no_red_alert",0.741154562383613,TRUE,2022,6349,"אומץ","OMEZ",1,"יהודי",860,435,425,224,92,87,365,93,1.26174154272344,681.597594182174,0.108139534883721,NA
682,2009,"אליקים","אליקים",32.6313095,35.067611,126.729260919974,682,1,6,3,"temporal_distance == 6",0.718106995884774,FALSE,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,2013,"אליקים","אליקים",32.6313095,35.067611,126.729260919974,682,1,6,3,"temporal_distance == 6",0.714011516314779,FALSE,2013,6377,"אליקים","ELYAQIM",1,"יהודי",820,420,410,210,60,100,360,90,0.508373127669934,1612.98848300336,0.109756097560976,60
682,2015,"אליקים","אליקים",32.6313095,35.067611,126.729260919974,682,1,6,3,"temporal_distance == 6",0.767317939609236,TRUE,2015,6379,"אליקים","ELYAQIM",1,"יהודי",860,440,420,220,60,110,360,90,0.508373127669934,1691.67084802791,0.104651162790698,56
682,2019,"אליקים","אליקים",32.6313095,35.067611,126.729260919974,682,1,6,3,"temporal_distance == 6",0.721561969439728,TRUE,2019.4,6381,"אליקים","ELYAQIM",1,"יהודי",910,485,425,267,54,104,356,129,0.508373127669934,1790.02380430861,0.141758241758242,NA
