SEMEL_YISHUV,locality,loc,distance,treated,temporal_distance,number_of_red_alerts,temporal_group,year,party_percentage,party_source,post,year_election,X,SHEM_YISHUV,SHEM_YISHUV_ENGLISH,Religion_yishuv_Code,Religion_yishuv_Txt,Pop_Total,Male_Total,Female_Total,age_0_14,age_15_19,age_20_29,age_30_64,age_65_up,Shape_Area,density,age_65_up_percentage,ntl
1337,שמשית,שמשית,144.4239039091017,1,6,1,temporal_distance == 6,2019,0.733665559246955,Party_turnout,TRUE,2019.2,13923,שמשית,SHIMSHIT,1,יהודי,2514,1293,1222,531,431,463,1028,0,1.18619399393151,2119.38351809355,0,NA
1337,שמשית,שמשית,144.4239039091017,1,6,1,temporal_distance == 6,2020,0.737848170398689,Party_turnout,TRUE,2020,13920,שמשית,SHIMSHIT,1,יהודי,2517,1292,1223,474,419,509,1052,0,1.18619399393151,2121.91261537051,0,NA
1337,שמשית,שמשית,144.4239039091017,1,6,1,temporal_distance == 6,2021,0.713016204913748,Party_turnout,TRUE,2021,13925,שמשית,SHIMSHIT,1,יהודי,2481,1275,1206,419,413,534,1039,0,1.18619399393151,2091.56344804697,0,NA
1337,שמשית,שמשית,144.4239039091017,1,6,1,temporal_distance == 6,2022,0.691836734693878,Party_turnout,TRUE,2022,13918,שמשית,SHIMSHIT,1,יהודי,2441,1251,1190,381,369,576,1031,0,1.18619399393151,2057.84215102082,0,NA
1345,צור יצחק,צוריצחק,85.79686295492061,1,227,5,temporal_distance > 149,2006,NA,Party_turnout,FALSE,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1345,צור יצחק,צוריצחק,85.79686295492061,1,227,5,temporal_distance > 149,2009,0.909090909090909,Party_turnout,FALSE,2009,14032,צור יצחק,ZUR YIZHAQ,1,NA,291,NA,NA,NA,NA,NA,NA,NA,0.573061865933991,507.798576905341,NA,58.5
1345,צור יצחק,צוריצחק,85.79686295492061,1,227,5,temporal_distance > 149,2013,0.849957374254049,Party_turnout,FALSE,2013,14035,צור יצחק,ZUR YIZHAQ,1,יהודי,2690,1350,1340,1100,60,170,1280,80,0.573061865933991,4694.08306486381,0.0297397769516729,63
1345,צור יצחק,צוריצחק,85.79686295492061,1,227,5,temporal_distance > 149,2015,0.890444015444015,Party_turnout,TRUE,2015,14034,צור יצחק,ZUR YIZHAQ,1,יהודי,4250,2110,2140,1780,120,220,1980,150,0.573061865933991,7416.30224002646,0.0352941176470588,62
1345,צור יצחק,צוריצחק,85.79686295492061,1,227,5,temporal_distance > 149,2019,0.846268656716418,Party_turnout,TRUE,2019,14038,צור יצחק,ZUR YIZHAQ,1,יהודי,6361,3125,3236,2719,207,260,2866,311,0.573061865933991,11100.0231879549,0.0488916836975318,NA
1345,צור יצחק,צוריצחק,85.79686295492061,1,227,5,temporal_distance > 149,2019,0.832651869158878,Party_turnout,TRUE,2019.2,14038,צור יצחק,ZUR YIZHAQ,1,יהודי,6361,3125,3236,2719,207,260,2866,311,0.573061865933991,11100.0231879549,0.0488916836975318,NA
1345,צור יצחק,צוריצחק,85.79686295492061,1,227,5,temporal_distance > 149,2020,0.821154392948536,Party_turnout,TRUE,2020,14031,צור יצחק,ZUR YIZHAQ,1,יהודי,6584,3239,3345,2780,256,273,2934,341,0.573061865933991,11489.1609290198,0.0517922235722965,NA
1345,צור יצחק,צוריצחק,85.79686295492061,1,227,5,temporal_distance > 149,2021,0.806222707423581,Party_turnout,TRUE,2021,14037,צור יצחק,ZUR YIZHAQ,1,יהודי,6855,3382,3473,2846,314,293,3019,383,0.573061865933991,11962.0592600897,0.0558716265499635,NA
1345,צור יצחק,צוריצחק,85.79686295492061,1,227,5,temporal_distance > 149,2022,0.808613659531091,Party_turnout,TRUE,2022,14036,צור יצחק,ZUR YIZHAQ,1,יהודי,7080,3488,3593,2889,365,304,3098,424,0.573061865933991,12354.6870257382,0.0598870056497175,NA
1361,בת חן,בתחן,92.10639208070062,0,NA,NA,no_red_alert,2006,NA,Party_turnout,FALSE,2006,14157,בת חן,BAT HEN,1,NA,547,NA,NA,NA,NA,NA,NA,NA,0.21607977740436,2531.4724337964,NA,61
1361,בת חן,בתחן,92.10639208070062,0,NA,NA,no_red_alert,2009,0.775583482944345,Party_turnout,FALSE,2009,14146,בת חן,BAT HEN,1,NA,428,NA,NA,NA,NA,NA,NA,NA,0.21607977740436,1980.74991163594,NA,59
1361,בת חן,בתחן,92.10639208070062,0,NA,NA,no_red_alert,2013,0.774566473988439,Party_turnout,FALSE,2013,14160,בת חן,BAT HEN,1,יהודי,420,210,220,130,30,40,190,50,0.21607977740436,1943.72654880163,0.119047619047619,63
1361,בת חן,בתחן,92.10639208070062,0,NA,NA,no_red_alert,2015,0.806,Party_turnout,TRUE,2015,14150,בת חן,BAT HEN,1,יהודי,420,200,220,110,40,50,160,70,0.21607977740436,1943.72654880163,0.166666666666667,62
1361,בת חן,בתחן,92.10639208070062,0,NA,NA,no_red_alert,2019,0.728110599078341,Party_turnout,TRUE,2019,14147,בת חן,BAT HEN,1,יהודי,412,208,205,104,44,38,154,0,0.21607977740436,1906.70318596731,0,NA
1361,בת חן,בתחן,92.10639208070062,0,NA,NA,no_red_alert,2019,0.765957446808511,Party_turnout,TRUE,2019.2,14147,בת חן,BAT HEN,1,יהודי,412,208,205,104,44,38,154,0,0.21607977740436,1906.70318596731,0,NA
1361,בת חן,בתחן,92.10639208070062,0,NA,NA,no_red_alert,2020,0.764988009592326,Party_turnout,TRUE,2020,14149,בת חן,BAT HEN,1,יהודי,428,213,214,99,44,47,160,78,0.21607977740436,1980.74991163594,0.182242990654206,NA
1361,בת חן,בתחן,92.10639208070062,0,NA,NA,no_red_alert,2021,0.537897310513447,Party_turnout,TRUE,2021,14153,בת חן,BAT HEN,1,יהודי,430,210,219,101,40,46,160,83,0.21607977740436,1990.00575234452,0.193023255813953,NA
1361,בת חן,בתחן,92.10639208070062,0,NA,NA,no_red_alert,2022,0.592405063291139,Party_turnout,TRUE,2022,14159,בת חן,BAT HEN,1,יהודי,407,198,210,96,33,42,152,0,0.21607977740436,1883.56358419586,0,NA
1370,מצפה אילן,מצפהאילן,110.36770370309408,0,NA,NA,no_red_alert,2006,NA,Party_turnout,FALSE,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1370,מצפה אילן,מצפהאילן,110.36770370309408,0,NA,NA,no_red_alert,2009,NA,Party_turnout,FALSE,2009,14240,מצפה אילן,MITSPE ILAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.150148033270017,NA,NA,47
1370,מצפה אילן,מצפהאילן,110.36770370309408,0,NA,NA,no_red_alert,2013,0.958333333333333,Party_turnout,FALSE,2013,14236,מצפה אילן,MITSPE ILAN,1,יהודי,300,150,150,200,0,0,100,0,0.150148033270017,1998.02816904367,0,42.5
1370,מצפה אילן,מצפהאילן,110.36770370309408,0,NA,NA,no_red_alert,2015,0.989690721649485,Party_turnout,TRUE,2015,14244,מצפה אילן,MITSPE ILAN,1,יהודי,320,150,170,200,10,0,100,0,0.150148033270017,2131.23004697992,0,52.25
1370,מצפה אילן,מצפהאילן,110.36770370309408,0,NA,NA,no_red_alert,2019,0.903030303030303,Party_turnout,TRUE,2019,14239,מצפה אילן,MITSPE ILAN,1,יהודי,626,298,328,357,59,16,193,0,0.150148033270017,4169.21877940447,0,NA
1370,מצפה אילן,מצפהאילן,110.36770370309408,0,NA,NA,no_red_alert,2019,0.876190476190476,Party_turnout,TRUE,2019.2,14239,מצפה אילן,MITSPE ILAN,1,יהודי,626,298,328,357,59,16,193,0,0.150148033270017,4169.21877940447,0,NA
1370,מצפה אילן,מצפהאילן,110.36770370309408,0,NA,NA,no_red_alert,2020,0.890829694323144,Party_turnout,TRUE,2020,14242,מצפה אילן,MITSPE ILAN,1,יהודי,725,356,366,380,103,0,0,0,0.150148033270017,4828.56807518888,0,NA
1370,מצפה אילן,מצפהאילן,110.36770370309408,0,NA,NA,no_red_alert,2021,0.84981684981685,Party_turnout,TRUE,2021,14247,מצפה אילן,MITSPE ILAN,1,יהודי,752,369,383,387,96,41,0,0,0.150148033270017,5008.39061040281,0,NA
1370,מצפה אילן,מצפהאילן,110.36770370309408,0,NA,NA,no_red_alert,2022,0.821538461538462,Party_turnout,TRUE,2022,14237,מצפה אילן,MITSPE ILAN,1,יהודי,763,374,389,387,93,52,0,0,0.150148033270017,5081.65164326775,0,NA
2002,תנובות,תנובות,89.82861610636884,0,NA,NA,no_red_alert,2006,0.680403919961247,Party_turnout,FALSE,2006,15243,תנובות,TENUVOT,1,NA,705,NA,NA,NA,NA,NA,NA,NA,0.758825542244007,929.067303026157,NA,61
2002,תנובות,תנובות,89.82861610636884,0,NA,NA,no_red_alert,2009,0.676982591876209,Party_turnout,FALSE,2009,15241,תנובות,TENUVOT,1,NA,751,NA,NA,NA,NA,NA,NA,NA,0.758825542244007,989.687297266161,NA,59
2002,תנובות,תנובות,89.82861610636884,0,NA,NA,no_red_alert,2013,0.746350364963504,Party_turnout,FALSE,2013,15237,תנובות,TENUVOT,1,יהודי,810,410,400,220,60,90,370,70,0.758825542244007,1067.43902900878,0.0864197530864197,63
2002,תנובות,תנובות,89.82861610636884,0,NA,NA,no_red_alert,2015,0.793345008756567,Party_turnout,TRUE,2015,15234,תנובות,TENUVOT,1,יהודי,830,430,410,220,60,100,370,90,0.758825542244007,1093.79554824356,0.108433734939759,61
2002,תנובות,תנובות,89.82861610636884,0,NA,NA,no_red_alert,2019,0.773095623987034,Party_turnout,TRUE,2019,15239,תנובות,TENUVOT,1,יהודי,830,426,404,199,62,106,364,100,0.758825542244007,1093.79554824356,0.120481927710843,NA
2002,תנובות,תנובות,89.82861610636884,0,NA,NA,no_red_alert,2019,0.772652388797364,Party_turnout,TRUE,2019.2,15239,תנובות,TENUVOT,1,יהודי,830,426,404,199,62,106,364,100,0.758825542244007,1093.79554824356,0.120481927710843,NA
2002,תנובות,תנובות,89.82861610636884,0,NA,NA,no_red_alert,2020,0.718801996672213,Party_turnout,TRUE,2020,15232,תנובות,TENUVOT,1,יהודי,829,427,402,194,58,112,362,103,0.758825542244007,1092.47772228182,0.124246079613993,NA
2002,תנובות,תנובות,89.82861610636884,0,NA,NA,no_red_alert,2021,0.709150326797386,Party_turnout,TRUE,2021,15233,תנובות,TENUVOT,1,יהודי,847,433,414,199,60,105,373,110,0.758825542244007,1116.19858959313,0.12987012987013,NA
2002,תנובות,תנובות,89.82861610636884,0,NA,NA,no_red_alert,2022,0.726698262243286,Party_turnout,TRUE,2022,15235,תנובות,TENUVOT,1,יהודי,863,443,420,205,58,104,380,116,0.758825542244007,1137.28380498095,0.13441483198146,NA
2003,תלמי אלעזר,תלמיאלעזר,104.1250534735319,0,NA,NA,no_red_alert,2006,0.614794230514755,Party_turnout,FALSE,2006,15260,תלמי אלעזר,TALME EL'AZAR,1,NA,693,NA,NA,NA,NA,NA,NA,NA,0.783338814103236,884.674661236268,NA,49
2003,תלמי אלעזר,תלמיאלעזר,104.1250534735319,0,NA,NA,no_red_alert,2009,0.777292576419214,Party_turnout,FALSE,2009,15253,תלמי אלעזר,TALME EL'AZAR,1,NA,644,NA,NA,NA,NA,NA,NA,NA,0.783338814103236,822.121907411481,NA,55
2003,תלמי אלעזר,תלמיאלעזר,104.1250534735319,0,NA,NA,no_red_alert,2013,0.776515151515151,Party_turnout,FALSE,2013,15247,תלמי אלעזר,TALME EL'AZAR,1,יהודי,760,380,370,190,70,110,340,50,0.783338814103236,970.205977690568,0.0657894736842105,55
2003,תלמי אלעזר,תלמיאלעזר,104.1250534735319,0,NA,NA,no_red_alert,2015,0.786618444846293,Party_turnout,TRUE,2015,15249,תלמי אלעזר,TALME EL'AZAR,1,יהודי,770,390,380,200,60,110,340,60,0.783338814103236,982.971845818076,0.0779220779220779,58
2003,תלמי אלעזר,תלמיאלעזר,104.1250534735319,0,NA,NA,no_red_alert,2019,0.793375394321767,Party_turnout,TRUE,2019,15250,תלמי אלעזר,TALME EL'AZAR,1,יהודי,945,478,467,268,65,124,414,75,0.783338814103236,1206.37453804946,0.0793650793650794,NA
2003,תלמי אלעזר,תלמיאלעזר,104.1250534735319,0,NA,NA,no_red_alert,2019,0.771822358346095,Party_turnout,TRUE,2019.2,15250,תלמי אלעזר,TALME EL'AZAR,1,יהודי,945,478,467,268,65,124,414,75,0.783338814103236,1206.37453804946,0.0793650793650794,NA
2003,תלמי אלעזר,תלמיאלעזר,104.1250534735319,0,NA,NA,no_red_alert,2020,0.781626506024096,Party_turnout,TRUE,2020,15252,תלמי אלעזר,TALME EL'AZAR,1,יהודי,966,479,479,268,77,108,433,80,0.783338814103236,1233.18286111722,0.082815734989648,NA
2003,תלמי אלעזר,תלמיאלעזר,104.1250534735319,0,NA,NA,no_red_alert,2021,0.763081395348837,Party_turnout,TRUE,2021,15246,תלמי אלעזר,TALME EL'AZAR,1,יהודי,951,474,476,261,75,98,430,89,0.783338814103236,1214.03405892596,0.0935856992639327,NA
2003,תלמי אלעזר,תלמיאלעזר,104.1250534735319,0,NA,NA,no_red_alert,2022,0.762043795620438,Party_turnout,TRUE,2022,15251,תלמי אלעזר,TALME EL'AZAR,1,יהודי,931,462,469,250,62,105,409,105,0.783338814103236,1188.50232267095,0.112781954887218,NA
2008,שדה יצחק,שדהיצחק,100.93773844013026,0,NA,NA,no_red_alert,2006,0.728781068217874,Party_turnout,FALSE,2006,15286,שדה יצחק,SEDE YIZHAQ,1,NA,496,NA,NA,NA,NA,NA,NA,NA,1.25667228239106,394.693196428479,NA,50
2008,שדה יצחק,שדהיצחק,100.93773844013026,0,NA,NA,no_red_alert,2009,0.663522012578616,Party_turnout,FALSE,2009,15285,שדה יצחק,SEDE YIZHAQ,1,NA,629,NA,NA,NA,NA,NA,NA,NA,1.25667228239106,500.528267244986,NA,48
2008,שדה יצחק,שדהיצחק,100.93773844013026,0,NA,NA,no_red_alert,2013,0.708791208791209,Party_turnout,FALSE,2013,15281,שדה יצחק,SEDE YIZHAQ,1,יהודי,680,340,340,210,110,70,250,40,1.25667228239106,541.11164026485,0.0588235294117647,54
2008,שדה יצחק,שדהיצחק,100.93773844013026,0,NA,NA,no_red_alert,2015,0.740437158469945,Party_turnout,TRUE,2015,15275,שדה יצחק,SEDE YIZHAQ,1,יהודי,700,350,350,200,120,70,270,50,1.25667228239106,557.026688507934,0.0714285714285714,56
2008,שדה יצחק,שדהיצחק,100.93773844013026,0,NA,NA,no_red_alert,2019,0.716455696202532,Party_turnout,TRUE,2019,15276,שדה יצחק,SEDE YIZHAQ,1,יהודי,687,331,356,167,115,88,262,0,1.25667228239106,546.681907149929,0,NA
2008,שדה יצחק,שדהיצחק,100.93773844013026,0,NA,NA,no_red_alert,2019,0.734848484848485,Party_turnout,TRUE,2019.2,15276,שדה יצחק,SEDE YIZHAQ,1,יהודי,687,331,356,167,115,88,262,0,1.25667228239106,546.681907149929,0,NA
2008,שדה יצחק,שדהיצחק,100.93773844013026,0,NA,NA,no_red_alert,2020,0.694789081885856,Party_turnout,TRUE,2020,15287,שדה יצחק,SEDE YIZHAQ,1,יהודי,717,341,368,175,115,88,275,0,1.25667228239106,570.554479514555,0,NA
2008,שדה יצחק,שדהיצחק,100.93773844013026,0,NA,NA,no_red_alert,2021,0.685446009389671,Party_turnout,TRUE,2021,15283,שדה יצחק,SEDE YIZHAQ,1,יהודי,736,360,376,171,124,86,288,0,1.25667228239106,585.673775345485,0,NA
2008,שדה יצחק,שדהיצחק,100.93773844013026,0,NA,NA,no_red_alert,2022,0.748878923766816,Party_turnout,TRUE,2022,15284,שדה יצחק,SEDE YIZHAQ,1,יהודי,730,368,362,178,103,83,294,70,1.25667228239106,580.89926087256,0.0958904109589041,NA
2015,שדי חמד,שדיחמד,75.32317572050505,1,227,3,temporal_distance > 149,2006,0.674172537100956,Party_turnout,FALSE,2006,15384,שדי חמד,SEDE HEMED,1,NA,773,NA,NA,NA,NA,NA,NA,NA,0.617251404131148,1252.32602927503,NA,61
2015,שדי חמד,שדיחמד,75.32317572050505,1,227,3,temporal_distance > 149,2009,0.760135135135135,Party_turnout,FALSE,2009,15391,שדי חמד,SEDE HEMED,1,NA,924,NA,NA,NA,NA,NA,NA,NA,0.617251404131148,1496.95892761983,NA,59
2015,שדי חמד,שדיחמד,75.32317572050505,1,227,3,temporal_distance > 149,2013,0.786026200873362,Party_turnout,FALSE,2013,15394,שדי חמד,SEDE HEMED,1,יהודי,1020,510,520,320,50,100,470,70,0.617251404131148,1652.48712789202,0.0686274509803922,63
2015,שדי חמד,שדיחמד,75.32317572050505,1,227,3,temporal_distance > 149,2015,0.81700288184438,Party_turnout,TRUE,2015,15392,שדי חמד,SEDE HEMED,1,יהודי,1020,500,520,310,50,100,470,80,0.617251404131148,1652.48712789202,0.0784313725490196,62
2015,שדי חמד,שדיחמד,75.32317572050505,1,227,3,temporal_distance > 149,2019,0.810320781032078,Party_turnout,TRUE,2019,15389,שדי חמד,SEDE HEMED,1,יהודי,1019,510,509,274,88,96,464,97,0.617251404131148,1650.86704247252,0.0951913640824338,NA
2015,שדי חמד,שדיחמד,75.32317572050505,1,227,3,temporal_distance > 149,2019,0.799442896935933,Party_turnout,TRUE,2019.2,15389,שדי חמד,SEDE HEMED,1,יהודי,1019,510,509,274,88,96,464,97,0.617251404131148,1650.86704247252,0.0951913640824338,NA
2015,שדי חמד,שדיחמד,75.32317572050505,1,227,3,temporal_distance > 149,2020,0.772099447513812,Party_turnout,TRUE,2020,15393,שדי חמד,SEDE HEMED,1,יהודי,981,494,480,253,90,92,445,101,0.617251404131148,1589.30379653145,0.102956167176351,NA
2015,שדי חמד,שדיחמד,75.32317572050505,1,227,3,temporal_distance > 149,2021,0.762306610407876,Party_turnout,TRUE,2021,15380,שדי חמד,SEDE HEMED,1,יהודי,953,477,476,238,86,95,424,112,0.617251404131148,1543.94140478539,0.117523609653725,NA
2015,שדי חמד,שדיחמד,75.32317572050505,1,227,3,temporal_distance > 149,2022,0.751373626373626,Party_turnout,TRUE,2022,15381,שדי חמד,SEDE HEMED,1,יהודי,965,480,485,229,90,99,429,118,0.617251404131148,1563.38242981941,0.122279792746114,NA
2016,רוויה,רוויה,131.05799883427335,1,6,1,temporal_distance == 6,2006,0.893244739756368,Party_turnout,FALSE,2006,15407,רוויה,REWAYA,1,NA,215,NA,NA,NA,NA,NA,NA,NA,1.33175483219565,161.441126251092,NA,28.6666666666667
2016,רוויה,רוויה,131.05799883427335,1,6,1,temporal_distance == 6,2009,0.642487046632124,Party_turnout,FALSE,2009,15398,רוויה,REWAYA,1,NA,346,NA,NA,NA,NA,NA,NA,NA,1.33175483219565,259.807579920362,NA,34
2016,רוויה,רוויה,131.05799883427335,1,6,1,temporal_distance == 6,2013,0.676190476190476,Party_turnout,FALSE,2013,15396,רוויה,REWAYA,1,יהודי,370,170,190,110,40,50,130,40,1.33175483219565,277.82891494374,0.108108108108108,33.3333333333333
2016,רוויה,רוויה,131.05799883427335,1,6,1,temporal_distance == 6,2015,0.687782805429864,Party_turnout,TRUE,2015,15401,רוויה,REWAYA,1,יהודי,380,180,200,110,40,40,140,40,1.33175483219565,285.337804536814,0.105263157894737,33
2016,רוויה,רוויה,131.05799883427335,1,6,1,temporal_distance == 6,2019,0.683794466403162,Party_turnout,TRUE,2019,15402,רוויה,REWAYA,1,יהודי,444,216,227,145,46,52,161,0,1.33175483219565,333.394697932488,0,NA
2016,רוויה,רוויה,131.05799883427335,1,6,1,temporal_distance == 6,2019,0.709803921568627,Party_turnout,TRUE,2019.2,15402,רוויה,REWAYA,1,יהודי,444,216,227,145,46,52,161,0,1.33175483219565,333.394697932488,0,NA
2016,רוויה,רוויה,131.05799883427335,1,6,1,temporal_distance == 6,2020,0.709803921568627,Party_turnout,TRUE,2020,15403,רוויה,REWAYA,1,יהודי,444,221,220,142,45,56,159,0,1.33175483219565,333.394697932488,0,NA
2016,רוויה,רוויה,131.05799883427335,1,6,1,temporal_distance == 6,2021,0.648648648648649,Party_turnout,TRUE,2021,15406,רוויה,REWAYA,1,יהודי,445,221,224,136,48,59,158,0,1.33175483219565,334.145586891795,0,NA
2016,רוויה,רוויה,131.05799883427335,1,6,1,temporal_distance == 6,2022,0.690036900369004,Party_turnout,TRUE,2022,15399,רוויה,REWAYA,1,יהודי,459,233,226,143,52,64,159,0,1.33175483219565,344.658032322099,0,NA
2018,גבעת חיים (איחוד),גבעתחייםאיחוד,98.0644361254225,0,NA,NA,no_red_alert,2006,0.780821917808219,Party_turnout,FALSE,2006,15410,גבעת חיים (איחוד),GIV'AT HAYYIM (IHUD),1,NA,803,NA,NA,NA,NA,NA,NA,NA,0.676990782132974,1186.13136425582,NA,59
2018,גבעת חיים (איחוד),גבעתחייםאיחוד,98.0644361254225,0,NA,NA,no_red_alert,2009,0.737974683544304,Party_turnout,FALSE,2009,15411,גבעת חיים (איחוד),GIV'AT HAYYIM (IHUD),1,NA,785,NA,NA,NA,NA,NA,NA,NA,0.676990782132974,1159.54311449666,NA,58
2018,גבעת חיים (איחוד),גבעתחייםאיחוד,98.0644361254225,0,NA,NA,no_red_alert,2013,0.755172413793103,Party_turnout,FALSE,2013,15416,גבעת חיים (איחוד),GIV'AT HAYYIM (IHUD),1,יהודי,990,480,500,240,40,110,430,160,0.676990782132974,1462.35373675375,0.161616161616162,59
2018,גבעת חיים (איחוד),גבעתחייםאיחוד,98.0644361254225,0,NA,NA,no_red_alert,2015,0.770345596432553,Party_turnout,TRUE,2015,15412,גבעת חיים (איחוד),GIV'AT HAYYIM (IHUD),1,יהודי,1070,530,540,290,50,120,420,190,0.676990782132974,1580.52373568335,0.177570093457944,61
2018,גבעת חיים (איחוד),גבעתחייםאיחוד,98.0644361254225,0,NA,NA,no_red_alert,2019,0.772679874869656,Party_turnout,TRUE,2019,15417,גבעת חיים (איחוד),GIV'AT HAYYIM (IHUD),1,יהודי,1176,568,609,336,71,82,465,221,0.676990782132974,1737.09898426506,0.187925170068027,NA
2018,גבעת חיים (איחוד),גבעתחייםאיחוד,98.0644361254225,0,NA,NA,no_red_alert,2019,0.769709543568465,Party_turnout,TRUE,2019.2,15417,גבעת חיים (איחוד),GIV'AT HAYYIM (IHUD),1,יהודי,1176,568,609,336,71,82,465,221,0.676990782132974,1737.09898426506,0.187925170068027,NA
2018,גבעת חיים (איחוד),גבעתחייםאיחוד,98.0644361254225,0,NA,NA,no_red_alert,2020,0.753086419753086,Party_turnout,TRUE,2020,15423,גבעת חיים (איחוד),GIV'AT HAYYIM (IHUD),1,יהודי,1192,576,614,339,82,79,471,221,0.676990782132974,1760.73298405098,0.185402684563758,NA
2018,גבעת חיים (איחוד),גבעתחייםאיחוד,98.0644361254225,0,NA,NA,no_red_alert,2021,0.743434343434343,Party_turnout,TRUE,2021,15414,גבעת חיים (איחוד),GIV'AT HAYYIM (IHUD),1,יהודי,1207,583,624,345,81,82,473,225,0.676990782132974,1782.88985885028,0.186412593206297,NA
2018,גבעת חיים (איחוד),גבעתחייםאיחוד,98.0644361254225,0,NA,NA,no_red_alert,2022,0.737051792828685,Party_turnout,TRUE,2022,15413,גבעת חיים (איחוד),GIV'AT HAYYIM (IHUD),1,יהודי,1198,579,619,329,84,86,472,226,0.676990782132974,1769.5957339707,0.18864774624374,NA
2024,אום אל-קוטוף,אוםאלקוטוף,110.22831565759697,0,NA,NA,no_red_alert,2006,0.49424108383016,Party_turnout,FALSE,2006,15457,אום אל-קוטוף,UMM AL-QUTUF,2,NA,821,NA,NA,NA,NA,NA,NA,NA,0.782834833390113,1048.75251455612,NA,47
2024,אום אל-קוטוף,אוםאלקוטוף,110.22831565759697,0,NA,NA,no_red_alert,2009,0.597194388777555,Party_turnout,FALSE,2009,15467,אום אל-קוטוף,UMM AL-QUTUF,2,NA,924,NA,NA,NA,NA,NA,NA,NA,0.782834833390113,1180.32560712528,NA,54
2024,אום אל-קוטוף,אוםאלקוטוף,110.22831565759697,0,NA,NA,no_red_alert,2013,0.547368421052632,Party_turnout,FALSE,2013,15455,אום אל-קוטוף,UMM AL-QUTUF,2,לא יהודי,1010,520,490,340,110,170,360,30,0.782834833390113,1290.1827523772,0.0297029702970297,51
2024,אום אל-קוטוף,אוםאלקוטוף,110.22831565759697,0,NA,NA,no_red_alert,2015,0.830670926517572,Party_turnout,TRUE,2015,15464,אום אל-קוטוף,UMM AL-QUTUF,2,לא יהודי,1040,530,500,350,110,170,380,30,0.782834833390113,1328.5050123488,0.0288461538461538,56
2024,אום אל-קוטוף,אוםאלקוטוף,110.22831565759697,0,NA,NA,no_red_alert,2019,0.523809523809524,Party_turnout,TRUE,2019,15459,אום אל-קוטוף,UMM AL-QUTUF,2,לא יהודי,1117,580,536,334,127,192,412,0,0.782834833390113,1426.86547960924,0,NA
2024,אום אל-קוטוף,אוםאלקוטוף,110.22831565759697,0,NA,NA,no_red_alert,2019,0.720338983050847,Party_turnout,TRUE,2019.2,15459,אום אל-קוטוף,UMM AL-QUTUF,2,לא יהודי,1117,580,536,334,127,192,412,0,0.782834833390113,1426.86547960924,0,NA
2024,אום אל-קוטוף,אוםאלקוטוף,110.22831565759697,0,NA,NA,no_red_alert,2020,0.808926080892608,Party_turnout,TRUE,2020,15466,אום אל-קוטוף,UMM AL-QUTUF,2,לא יהודי,1150,596,552,336,129,199,428,0,0.782834833390113,1469.019965578,0,NA
2024,אום אל-קוטוף,אוםאלקוטוף,110.22831565759697,0,NA,NA,no_red_alert,2021,0.512096774193548,Party_turnout,TRUE,2021,15454,אום אל-קוטוף,UMM AL-QUTUF,2,לא יהודי,1169,602,567,334,124,215,434,0,0.782834833390113,1493.29073022668,0,NA
2024,אום אל-קוטוף,אוםאלקוטוף,110.22831565759697,0,NA,NA,no_red_alert,2022,0.579081632653061,Party_turnout,TRUE,2022,15463,אום אל-קוטוף,UMM AL-QUTUF,2,לא יהודי,1201,610,590,342,125,220,443,0,0.782834833390113,1534.16780752972,0,NA
2026,ירדנה,ירדנה,146.82564373575866,1,6,1,temporal_distance == 6,2006,0.493273542600897,Party_turnout,FALSE,2006,15480,ירדנה,YARDENA,1,NA,446,NA,NA,NA,NA,NA,NA,NA,1.17746401656933,378.780152704344,NA,15
2026,ירדנה,ירדנה,146.82564373575866,1,6,1,temporal_distance == 6,2009,0.596296296296296,Party_turnout,FALSE,2009,15481,ירדנה,YARDENA,1,NA,330,NA,NA,NA,NA,NA,NA,NA,1.17746401656933,280.263341687071,NA,16
2026,ירדנה,ירדנה,146.82564373575866,1,6,1,temporal_distance == 6,2013,0.600732600732601,Party_turnout,FALSE,2013,15477,ירדנה,YARDENA,1,יהודי,350,180,170,90,20,50,150,40,1.17746401656933,297.248998759015,0.114285714285714,23.3333333333333
2026,ירדנה,ירדנה,146.82564373575866,1,6,1,temporal_distance == 6,2015,0.692307692307692,Party_turnout,TRUE,2015,15478,ירדנה,YARDENA,1,יהודי,340,170,180,90,20,50,140,40,1.17746401656933,288.756170223043,0.117647058823529,22
2026,ירדנה,ירדנה,146.82564373575866,1,6,1,temporal_distance == 6,2019,0.719858156028369,Party_turnout,TRUE,2019,15476,ירדנה,YARDENA,1,יהודי,371,185,186,105,22,44,155,46,1.17746401656933,315.083938684555,0.123989218328841,NA
2026,ירדנה,ירדנה,146.82564373575866,1,6,1,temporal_distance == 6,2019,0.72280701754386,Party_turnout,TRUE,2019.2,15476,ירדנה,YARDENA,1,יהודי,371,185,186,105,22,44,155,46,1.17746401656933,315.083938684555,0.123989218328841,NA
